Old IRI	New ID	Label	Term Type
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_76	http://purl.obolibrary.org/obo/OBI_0001791	ELISPOT assay of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_77	http://purl.obolibrary.org/obo/OBI_0001792	detection of specific nucleic acids with complementary probes of epitope specific macrophage inflammatory protein-1 alpha production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_74	http://purl.obolibrary.org/obo/OBI_0001793	cytometric bead array assay of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_75	http://purl.obolibrary.org/obo/OBI_0001794	detection of specific nucleic acids with complementary probes of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_72	http://purl.obolibrary.org/obo/OBI_0001795	ELISPOT assay of epitope specific IP-10 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_73	http://purl.obolibrary.org/obo/OBI_0001796	intracellular cytokine staining assay of epitope specific IP-10 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_70	http://purl.obolibrary.org/obo/OBI_0001797	ELISPOT assay of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_71	http://purl.obolibrary.org/obo/OBI_0001798	intracellular cytokine staining assay of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_69	http://purl.obolibrary.org/obo/OBI_0001799	detection of specific nucleic acids with complementary probes of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_68	http://purl.obolibrary.org/obo/OBI_0001800	ELISPOT assay of epitope specific interleukin-8 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_67	http://purl.obolibrary.org/obo/OBI_0001801	detection of specific nucleic acids with complementary probes of epitope specific interleukin-8 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_63	http://purl.obolibrary.org/obo/OBI_0001802	ELISPOT assay of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_64	http://purl.obolibrary.org/obo/OBI_0001803	ELISA of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_65	http://purl.obolibrary.org/obo/OBI_0001804	ELISPOT assay of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_66	http://purl.obolibrary.org/obo/OBI_0001805	intracellular cytokine staining assay of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_60	http://purl.obolibrary.org/obo/OBI_0001806	intracellular cytokine staining assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_61	http://purl.obolibrary.org/obo/OBI_0001807	cytometric bead array assay of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_62	http://purl.obolibrary.org/obo/OBI_0001808	detection of specific nucleic acids with complementary probes of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#1	http://purl.obolibrary.org/obo/OBI_0001809	assay of epitope specific granzyme A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#2	http://purl.obolibrary.org/obo/OBI_0001810	assay of epitope specific granulysin production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_57	http://purl.obolibrary.org/obo/OBI_0001811	cytometric bead array assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_56	http://purl.obolibrary.org/obo/OBI_0001812	intracellular cytokine staining assay of epitope specific interleukin-23 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_59	http://purl.obolibrary.org/obo/OBI_0001813	ELISPOT assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_58	http://purl.obolibrary.org/obo/OBI_0001814	ELISA of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_50	http://purl.obolibrary.org/obo/OBI_0001815	detection of specific nucleic acids with complementary probes of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_4	http://purl.obolibrary.org/obo/OBI_0001816	epitope specific chemokine (C-X-C motif) ligand 13 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_51	http://purl.obolibrary.org/obo/OBI_0001817	ELISPOT assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_3	http://purl.obolibrary.org/obo/OBI_0001818	epitope specific chemokine (C-X-C motif) ligand 12 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_6	http://purl.obolibrary.org/obo/OBI_0001819	epitope specific chemokine (C-C motif) ligand 22 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_5	http://purl.obolibrary.org/obo/OBI_0001820	epitope specific chemokine (C-X-C motif) ligand 16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_54	http://purl.obolibrary.org/obo/OBI_0001821	ELISPOT assay of epitope specific interleukin-22 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_55	http://purl.obolibrary.org/obo/OBI_0001822	ELISPOT assay of epitope specific interleukin-23 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_2	http://purl.obolibrary.org/obo/OBI_0001823	epitope specific chemokine (C-C motif) ligand 21 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_52	http://purl.obolibrary.org/obo/OBI_0001824	intracellular cytokine staining assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_1	http://purl.obolibrary.org/obo/OBI_0001825	epitope specific chemokine (C-C motif) ligand 19 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_53	http://purl.obolibrary.org/obo/OBI_0001826	ELISPOT assay of epitope specific interleukin-21 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_8	http://purl.obolibrary.org/obo/OBI_0001827	detection of specific nucleic acids with complementary probes of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_7	http://purl.obolibrary.org/obo/OBI_0001828	cytometric bead array assay of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_9	http://purl.obolibrary.org/obo/OBI_0001829	ELISPOT assay of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_48	http://purl.obolibrary.org/obo/OBI_0001830	ELISPOT assay of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_47	http://purl.obolibrary.org/obo/OBI_0001831	ELISA of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_46	http://purl.obolibrary.org/obo/OBI_0001832	detection of specific nucleic acids with complementary probes of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_45	http://purl.obolibrary.org/obo/OBI_0001833	ELISPOT assay of epitope specific interleukin-17A production by T cells	Class
http://purl.obolibrary.org/obo/1	http://purl.obolibrary.org/obo/OBI_0001834	drawing a conclusion	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_49	http://purl.obolibrary.org/obo/OBI_0001835	cytometric bead array assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_40	http://purl.obolibrary.org/obo/OBI_0001836	detection of specific nucleic acids with complementary probes of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_41	http://purl.obolibrary.org/obo/OBI_0001837	ELISA of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_42	http://purl.obolibrary.org/obo/OBI_0001838	ELISPOT assay of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_43	http://purl.obolibrary.org/obo/OBI_0001839	intracellular cytokine staining assay of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_44	http://purl.obolibrary.org/obo/OBI_0001840	detection of specific nucleic acids with complementary probes of epitope specific interleukin-17A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_35	http://purl.obolibrary.org/obo/OBI_0001841	intracellular cytokine staining assay of epitope specific interleukin-1 beta production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_34	http://purl.obolibrary.org/obo/OBI_0001842	ELISPOT assay of epitope specific interleukin-1 beta production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_37	http://purl.obolibrary.org/obo/OBI_0001843	detection of specific nucleic acids with complementary probes of epitope specific interleukin-15 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_36	http://purl.obolibrary.org/obo/OBI_0001844	ELISPOT assay of epitope specific interleukin-12 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_39	http://purl.obolibrary.org/obo/OBI_0001845	intracellular cytokine staining assay of epitope specific interleukin-15 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_38	http://purl.obolibrary.org/obo/OBI_0001846	ELISPOT assay of epitope specific interleukin-15 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#ISA_alternative_term	http://purl.obolibrary.org/obo/OBI_0001847	ISA alternative term	AnnotationProperty
http://purl.obolibrary.org/obo/obi.owl#Class_0000026	http://purl.obolibrary.org/obo/OBI_0001848	chromatin interaction analysis by paired-end tag sequencing	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000024	http://purl.obolibrary.org/obo/OBI_0001849	structural analysis by paired-end tag sequencing	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000025	http://purl.obolibrary.org/obo/OBI_0001850	transcript analysis by paired-end tag sequencing	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000022	http://purl.obolibrary.org/obo/OBI_0001851	transcription start site identification objective	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000023	http://purl.obolibrary.org/obo/OBI_0001852	paired-end library preparation	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000020	http://purl.obolibrary.org/obo/OBI_0001853	DNase I hypersensitive sites sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000021	http://purl.obolibrary.org/obo/OBI_0001854	protein and RNA interaction identification objective	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000203	http://purl.obolibrary.org/obo/OBI_0001857	RNP (ribonuclear particle) immunoprecipitation high- throughput sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000202	http://purl.obolibrary.org/obo/OBI_0001858	cross-linking immunoprecipitation high-throughput sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000201	http://purl.obolibrary.org/obo/OBI_0001859	formaldehyde-assisted isolation of regulatory elements assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000207	http://purl.obolibrary.org/obo/OBI_0001861	methylation-sensitive restriction enzyme sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000206	http://purl.obolibrary.org/obo/OBI_0001862	reduced representation bisulfite sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000205	http://purl.obolibrary.org/obo/OBI_0001863	shotgun bisulfite-seq assay	Class
http://purl.obolibrary.org/obo/obi.owl#Class_00000204	http://purl.obolibrary.org/obo/OBI_0001864	RNA Annotation and Mapping of Promoters for the Analysis of Gene Expression assay	Class
http://purl.obolibrary.org/obo/obi.owl#secondary_cultured_cell	http://purl.obolibrary.org/obo/OBI_0001866	secondary cultured cell	Class
http://purl.obolibrary.org/obo/obi.owl#establishing_cell_line	http://purl.obolibrary.org/obo/OBI_0001867	establishing cell line	Class
http://purl.obolibrary.org/obo/obi.owl#genetic_material	http://purl.obolibrary.org/obo/OBI_0001868	genetic material	Class
http://purl.obolibrary.org/obo/obi.owl#immune_cell_culture_portion	http://purl.obolibrary.org/obo/OBI_0001875	immune cell culture sample	Class
http://purl.obolibrary.org/obo/obi.owl#active_cell_culture_sample	http://purl.obolibrary.org/obo/OBI_0001876	active cell culture sample	Class
http://purl.obolibrary.org/obo/obi.owl#establishing_primary_cell_culture	http://purl.obolibrary.org/obo/OBI_0001878	establishing primary cell culture	Class
http://purl.obolibrary.org/obo/obi.owl#Class_0000027	http://purl.obolibrary.org/obo/OBI_0001879	reagent	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000039	http://purl.obolibrary.org/obo/OBI_0001880	organization of specimen provider principal investigator	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000047	http://purl.obolibrary.org/obo/OBI_0001881	organization of Bioinformatics Resource Center contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000034	http://purl.obolibrary.org/obo/OBI_0001882	target material in specimen specification	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000046	http://purl.obolibrary.org/obo/OBI_0001883	Bioinformatics Resource Center contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000033	http://purl.obolibrary.org/obo/OBI_0001884	specimen-based scope of investigation specification	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000049	http://purl.obolibrary.org/obo/OBI_0001885	specimen repository organization	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000032	http://purl.obolibrary.org/obo/OBI_0001886	NIAID GSCID-BRC alternative term	AnnotationProperty
http://purl.obolibrary.org/obo/obi.owl#class_0000048	http://purl.obolibrary.org/obo/OBI_0001887	email address of Bioinformatics Resource Center contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000043	http://purl.obolibrary.org/obo/OBI_0001888	sequencing facility contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000038	http://purl.obolibrary.org/obo/OBI_0001889	specimen provider principal investigator	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000056	http://purl.obolibrary.org/obo/OBI_0001890	email address of specimen collector	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000042	http://purl.obolibrary.org/obo/OBI_0001891	sequencing facility organization	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000037	http://purl.obolibrary.org/obo/OBI_0001892	specification of data to be generated in an investigation	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000055	http://purl.obolibrary.org/obo/OBI_0001893	organization of specimen collector	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000045	http://purl.obolibrary.org/obo/OBI_0001894	email address of sequencing facility contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000054	http://purl.obolibrary.org/obo/OBI_0001895	specimen collector	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000036	http://purl.obolibrary.org/obo/OBI_0001896	investigation assay specification	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000044	http://purl.obolibrary.org/obo/OBI_0001897	organization of sequencing facility contact person	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000053	http://purl.obolibrary.org/obo/OBI_0001898	comment on investigation	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000035	http://purl.obolibrary.org/obo/OBI_0001899	target capture specification	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000050	http://purl.obolibrary.org/obo/OBI_0001900	specimen identifier assigned by specimen repository	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000051	http://purl.obolibrary.org/obo/OBI_0001901	specimen identifier assigned by sequencing facility	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000052	http://purl.obolibrary.org/obo/OBI_0001902	sample preparation for sequencing assay	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000040	http://purl.obolibrary.org/obo/OBI_0001903	email address of specimen provider principal investigator	Class
http://purl.obolibrary.org/obo/obi.owl#class_0000041	http://purl.obolibrary.org/obo/OBI_0001904	sequencing service	Class
http://purl.obolibrary.org/obo/obi.owl#secondary_cell_culture_sample	http://purl.obolibrary.org/obo/OBI_0001905	secondary cell culture	Class
http://purl.obolibrary.org/obo/obi.owl#cancer_cell_line	http://purl.obolibrary.org/obo/OBI_0001906	cancer cell line	Class
http://purl.obolibrary.org/obo/obi.owl#immortalizing_cell_line_transformation	http://purl.obolibrary.org/obo/OBI_0001907	immortalizing cell line transformation	Class
http://purl.obolibrary.org/obo/obi.owl#1	http://purl.obolibrary.org/obo/OBI_0001909	conclusion based on data	Class
http://purl.obolibrary.org/obo/obi.owl#2	http://purl.obolibrary.org/obo/OBI_0001908	testable hypothesis	Class
http://purl.obolibrary.org/obo/obi#primary_cell_culture	http://purl.obolibrary.org/obo/OBI_0001910	primary cell culture	Class
http://purl.obolibrary.org/obo/obi#cell_line_culture	http://purl.obolibrary.org/obo/OBI_0001911	cell line culture	Class
http://purl.obolibrary.org/obo/obi#cell_freezing_medium	http://purl.obolibrary.org/obo/OBI_0001912	cell freezing medium	Class
http://purl.obolibrary.org/obo/obi/multiplex_ligation-mediated_amplification	http://purl.obolibrary.org/obo/OBI_0001914	multiplex ligation-mediated amplification	Class
http://purl.obolibrary.org/obo/obi/DNA_replication_timing_by_array_assay	http://purl.obolibrary.org/obo/OBI_0001915	DNA replication timing by array assay	Class
http://purl.obolibrary.org/obo/obi/DNA_replication_identification_objective	http://purl.obolibrary.org/obo/OBI_0001916	DNA replication identification objective	Class
http://purl.obolibrary.org/obo/obi/chromosome_conformation_identification_objective	http://purl.obolibrary.org/obo/OBI_0001917	chromosome conformation identification objective	Class
http://purl.obolibrary.org/obo/obi/RNA-binding_protein_immunoprecipitation_array_profiling_assay	http://purl.obolibrary.org/obo/OBI_0001918	RNA-binding protein immunoprecipitation array profiling assay	Class
http://purl.obolibrary.org/obo/obi/Carbon-copy_chromosome_conformation_capture_assay	http://purl.obolibrary.org/obo/OBI_0001919	Carbon-copy chromosome conformation capture assay	Class
http://purl.obolibrary.org/obo/obi/DNA_replication_timing_by_sequencing_assay	http://purl.obolibrary.org/obo/OBI_0001920	DNA replication timing by sequencing assay	Class
	http://purl.obolibrary.org/obo/OBI_0001921	RNA-binding protein immunoprecipitation tiling array profiling	Class
	http://purl.obolibrary.org/obo/OBI_0001922	microRNA profiling by high throughput sequencing assay	Class
	http://purl.obolibrary.org/obo/OBI_0001923	protein sequencing by tandem mass spectrometry assay	Class
