Old IRI	New ID	Label	Term Type
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_76	http://purl.obolibrary.org/obo/OBI_0001791	ELISPOT assay of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_77	http://purl.obolibrary.org/obo/OBI_0001792	detection of specific nucleic acids with complementary probes of epitope specific macrophage inflammatory protein-1 alpha production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_74	http://purl.obolibrary.org/obo/OBI_0001793	cytometric bead array assay of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_75	http://purl.obolibrary.org/obo/OBI_0001794	detection of specific nucleic acids with complementary probes of epitope specific lymphotoxin A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_72	http://purl.obolibrary.org/obo/OBI_0001795	ELISPOT assay of epitope specific IP-10 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_73	http://purl.obolibrary.org/obo/OBI_0001796	intracellular cytokine staining assay of epitope specific IP-10 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_70	http://purl.obolibrary.org/obo/OBI_0001797	ELISPOT assay of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_71	http://purl.obolibrary.org/obo/OBI_0001798	intracellular cytokine staining assay of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_69	http://purl.obolibrary.org/obo/OBI_0001799	detection of specific nucleic acids with complementary probes of epitope specific interleukin-9 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_68	http://purl.obolibrary.org/obo/OBI_0001800	ELISPOT assay of epitope specific interleukin-8 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_67	http://purl.obolibrary.org/obo/OBI_0001801	detection of specific nucleic acids with complementary probes of epitope specific interleukin-8 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_63	http://purl.obolibrary.org/obo/OBI_0001802	ELISPOT assay of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_64	http://purl.obolibrary.org/obo/OBI_0001803	ELISA of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_65	http://purl.obolibrary.org/obo/OBI_0001804	ELISPOT assay of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_66	http://purl.obolibrary.org/obo/OBI_0001805	intracellular cytokine staining assay of epitope specific interleukin-7 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_60	http://purl.obolibrary.org/obo/OBI_0001806	intracellular cytokine staining assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_61	http://purl.obolibrary.org/obo/OBI_0001807	cytometric bead array assay of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_62	http://purl.obolibrary.org/obo/OBI_0001808	detection of specific nucleic acids with complementary probes of epitope specific interleukin-3 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#1	http://purl.obolibrary.org/obo/OBI_0001809	assay of epitope specific granzyme A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#2	http://purl.obolibrary.org/obo/OBI_0001810	assay of epitope specific granulysin production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_57	http://purl.obolibrary.org/obo/OBI_0001811	cytometric bead array assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_56	http://purl.obolibrary.org/obo/OBI_0001812	intracellular cytokine staining assay of epitope specific interleukin-23 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_59	http://purl.obolibrary.org/obo/OBI_0001813	ELISPOT assay of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_58	http://purl.obolibrary.org/obo/OBI_0001814	ELISA of epitope specific interleukin-27 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_50	http://purl.obolibrary.org/obo/OBI_0001815	detection of specific nucleic acids with complementary probes of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_4	http://purl.obolibrary.org/obo/OBI_0001816	epitope specific chemokine (C-X-C motif) ligand 13 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_51	http://purl.obolibrary.org/obo/OBI_0001817	ELISPOT assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_3	http://purl.obolibrary.org/obo/OBI_0001818	epitope specific chemokine (C-X-C motif) ligand 12 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_6	http://purl.obolibrary.org/obo/OBI_0001819	epitope specific chemokine (C-C motif) ligand 22 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_5	http://purl.obolibrary.org/obo/OBI_0001820	epitope specific chemokine (C-X-C motif) ligand 16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_54	http://purl.obolibrary.org/obo/OBI_0001821	ELISPOT assay of epitope specific interleukin-22 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_55	http://purl.obolibrary.org/obo/OBI_0001822	ELISPOT assay of epitope specific interleukin-23 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_2	http://purl.obolibrary.org/obo/OBI_0001823	epitope specific chemokine (C-C motif) ligand 21 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_52	http://purl.obolibrary.org/obo/OBI_0001824	intracellular cytokine staining assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_1	http://purl.obolibrary.org/obo/OBI_0001825	epitope specific chemokine (C-C motif) ligand 19 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_53	http://purl.obolibrary.org/obo/OBI_0001826	ELISPOT assay of epitope specific interleukin-21 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_8	http://purl.obolibrary.org/obo/OBI_0001827	detection of specific nucleic acids with complementary probes of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_7	http://purl.obolibrary.org/obo/OBI_0001828	cytometric bead array assay of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_9	http://purl.obolibrary.org/obo/OBI_0001829	ELISPOT assay of epitope specific chemokine (C-C motif) ligand 1 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_48	http://purl.obolibrary.org/obo/OBI_0001830	ELISPOT assay of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_47	http://purl.obolibrary.org/obo/OBI_0001831	ELISA of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_46	http://purl.obolibrary.org/obo/OBI_0001832	detection of specific nucleic acids with complementary probes of epitope specific interleukin-17F production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_45	http://purl.obolibrary.org/obo/OBI_0001833	ELISPOT assay of epitope specific interleukin-17A production by T cells	Class
http://purl.obolibrary.org/obo/1	http://purl.obolibrary.org/obo/OBI_0001834	drawing a conclusion	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_49	http://purl.obolibrary.org/obo/OBI_0001835	cytometric bead array assay of epitope specific interleukin-18 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_40	http://purl.obolibrary.org/obo/OBI_0001836	detection of specific nucleic acids with complementary probes of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_41	http://purl.obolibrary.org/obo/OBI_0001837	ELISA of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_42	http://purl.obolibrary.org/obo/OBI_0001838	ELISPOT assay of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_43	http://purl.obolibrary.org/obo/OBI_0001839	intracellular cytokine staining assay of epitope specific interleukin-16 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_44	http://purl.obolibrary.org/obo/OBI_0001840	detection of specific nucleic acids with complementary probes of epitope specific interleukin-17A production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_35	http://purl.obolibrary.org/obo/OBI_0001841	intracellular cytokine staining assay of epitope specific interleukin-1 beta production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_34	http://purl.obolibrary.org/obo/OBI_0001842	ELISPOT assay of epitope specific interleukin-1 beta production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_37	http://purl.obolibrary.org/obo/OBI_0001843	detection of specific nucleic acids with complementary probes of epitope specific interleukin-15 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_36	http://purl.obolibrary.org/obo/OBI_0001844	ELISPOT assay of epitope specific interleukin-12 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_39	http://purl.obolibrary.org/obo/OBI_0001845	intracellular cytokine staining assay of epitope specific interleukin-15 production by T cells	Class
http://purl.obolibrary.org/obo/obi.owl#MM_CLASS_38	http://purl.obolibrary.org/obo/OBI_0001846	ELISPOT assay of epitope specific interleukin-15 production by T cells	Class
